user_id,recomendations
1500,"[874972, 862349, 1108131, 991874, 1054424]"
1501,"[874972, 862349, 1093113, 825541, 915493]"
1502,"[874972, 944836, 908531, 1042702, 873887]"
1503,"[874972, 1029743, 1127831, 1082185, 951590]"
1504,"[874972, 1029743, 1082185, 1127831, 951590]"
1505,"[874972, 1029743, 1082185, 1127831, 951590]"
1506,"[1000753, 995242, 1077555, 1004906, 1044078]"
1507,"[874972, 894439, 1101010, 879755, 13841744]"
1508,"[874972, 940947, 1082185, 1058997, 951412]"
1509,"[12810391, 981760, 1082185, 926905, 1029743]"
1510,"[874972, 1070820, 1085604, 986912, 1039156]"
1511,"[874972, 5569471, 952317, 824305, 862682]"
1512,"[874972, 1058997, 944139, 1082185, 968146]"
1513,"[874972, 1119051, 1130029, 903325, 985999]"
1514,"[874972, 820321, 9836460, 1126899, 956672]"
1515,"[1034176, 861445, 864279, 986912, 1029743]"
1516,"[874972, 1029743, 1082185, 1127831, 951590]"
1517,"[874972, 960791, 5568729, 5569471, 6463775]"
1518,"[874972, 962229, 981760, 5585510, 1029743]"
1519,"[874972, 1003188, 7409670, 1070820, 854754]"
1520,"[874972, 1071939, 826249, 995242, 1029743]"
1521,"[874972, 825541, 854852, 1053690, 1133018]"
1522,"[874972, 1082185, 1106523, 1127831, 951590]"
1523,"[874972, 995242, 923746, 912451, 851287]"
1524,"[9521679, 1085604, 1062128, 1126899, 5569374]"
1525,"[848029, 961269, 6534480, 1029743, 844165]"
1526,"[874972, 6034857, 6704207, 986912, 7166723]"
1527,"[836445, 936924, 1096343, 863885, 1099164]"
1528,"[874972, 825176, 9677236, 1075368, 844165]"
1529,"[849202, 5592931, 913210, 1126899, 898847]"
1530,"[874972, 943169, 1023720, 936830, 1081177]"
1531,"[874972, 12731436, 1000237, 820321, 9420312]"
1532,"[874972, 995242, 965766, 951590, 1056746]"
1533,"[874972, 919423, 883404, 1029743, 1082185]"
1534,"[874972, 7166791, 13158064, 1070820, 881154]"
1535,"[874972, 1135868, 8203451, 1122358, 1025611]"
1536,"[1069312, 914318, 1075470, 1108131, 1029743]"
1537,"[848029, 985893, 1038985, 1106523, 5569327]"
1538,"[874972, 1082185, 1106523, 1127831, 951590]"
1539,"[874972, 949294, 999965, 1029743, 1082185]"
1540,"[874972, 993638, 9527350, 8090537, 990797]"
1541,"[970866, 849202, 1094924, 849578, 931579]"
1542,"[938138, 1097001, 976864, 1133018, 821083]"
1543,"[9835223, 821083, 1109615, 1053690, 995242]"
1544,"[874972, 1029743, 1082185, 1127831, 951590]"
1545,"[874972, 13382402, 1106523, 1029743, 1082185]"
1546,"[874972, 12302069, 1003188, 888476, 893400]"
1547,"[874972, 1053690, 12263788, 995242, 6534077]"
1548,"[1134483, 999625, 1000753, 1053690, 995242]"
1549,"[874972, 840361, 939636, 986912, 1122358]"
1550,"[874972, 1082185, 840361, 1133018, 834103]"
1551,"[874972, 1029743, 1082185, 1127831, 951590]"
1552,"[874972, 1019028, 855138, 1029743, 951590]"
1553,"[874972, 908531, 981760, 990797, 879689]"
1554,"[874972, 1029743, 1082185, 1127831, 951590]"
1555,"[874972, 888054, 1029743, 1082185, 1106523]"
1556,"[874972, 858373, 995242, 880150, 1014948]"
1557,"[874972, 1028816, 1110409, 12263788, 1133018]"
1558,"[874972, 1001827, 9677202, 1030093, 1048462]"
1559,"[874972, 1082990, 1028816, 1053690, 1026118]"
1560,"[9524291, 835530, 1098066, 965766, 1021519]"
1561,"[874972, 1029743, 1082185, 1127831, 951590]"
1562,"[874972, 1106523, 1127831, 1082185, 951590]"
1563,"[874972, 865026, 13841744, 1126899, 1039156]"
1564,"[874972, 1004906, 1029743, 1082185, 1106523]"
1565,"[874972, 1029743, 1082185, 1127831, 951590]"
1566,"[849202, 1028816, 834103, 12262992, 5568489]"
1567,"[848029, 862826, 1133018, 1082185, 862682]"
1568,"[1000753, 898847, 997796, 882489, 1051323]"
1569,"[874972, 995242, 1042616, 1029743, 1082185]"
1570,"[874972, 13842090, 1029743, 1082185, 1106523]"
1571,"[874972, 8090509, 981760, 1029743, 1082185]"
1572,"[12262830, 1053690, 995965, 1058997, 12263788]"
1573,"[874972, 1029743, 1082185, 1127831, 951590]"
1574,"[874972, 1106523, 1127831, 1082185, 951590]"
1575,"[874972, 1051516, 1045150, 862349, 1028816]"
1576,"[874972, 995242, 1053690, 981760, 1037863]"
1577,"[874972, 6979753, 1006483, 1029743, 1082185]"
1578,"[874972, 1060005, 1110042, 873203, 1044078]"
1579,"[830740, 932340, 1110057, 908531, 856252]"
1580,"[874972, 839262, 882288, 9707137, 921836]"
1581,"[874972, 8090536, 893501, 1029743, 1003188]"
1582,"[874972, 1029743, 1082185, 1127831, 951590]"
1583,"[874972, 1029743, 1082185, 1127831, 951590]"
1584,"[874972, 7025106, 835243, 1028891, 1053690]"
1585,"[874972, 5568249, 918598, 13842090, 1056509]"
1586,"[874972, 1029743, 1082185, 1127831, 951590]"
1587,"[874972, 1006878, 831509, 840361, 1051211]"
1588,"[874972, 1113274, 1014509, 908531, 901062]"
1589,"[874972, 1029743, 1127831, 1082185, 951590]"
1590,"[874972, 6534030, 1100379, 1070820, 1028891]"
1591,"[874972, 867469, 903567, 1093603, 862349]"
1592,"[874972, 936924, 899459, 1048727, 1066893]"
1593,"[874972, 1070820, 983316, 962229, 981760]"
1594,"[863762, 906262, 1013999, 5590695, 986912]"
1595,"[874972, 893501, 997309, 1038985, 1110042]"
1596,"[1065538, 892573, 6602729, 921406, 1046816]"
1597,"[874972, 1029743, 1082185, 1127831, 951590]"
1598,"[1000753, 847207, 965693, 986912, 1056509]"
1599,"[982469, 919180, 842392, 999779, 856060]"
1600,"[1075007, 6463451, 837751, 1108131, 960791]"
1601,"[874972, 1082185, 1106523, 1127831, 951590]"
1602,"[874972, 995242, 915493, 1044259, 1006483]"
1603,"[874972, 1029743, 1082185, 1127831, 951590]"
1604,"[874972, 888092, 856772, 944486, 832678]"
1605,"[874972, 1029743, 1082185, 1127831, 951590]"
1606,"[874972, 1029743, 1082185, 1127831, 951590]"
1607,"[874972, 893501, 8069350, 8090521, 1029743]"
1608,"[874972, 1058997, 893501, 928092, 961269]"
1609,"[874972, 977543, 8019273, 1070820, 1055737]"
1610,"[874972, 1029743, 1082185, 1127831, 951590]"
1611,"[874972, 995242, 1003188, 1114597, 981760]"
1612,"[874972, 1062002, 999104, 1126899, 1048257]"
1613,"[874972, 1106523, 1127831, 1082185, 951590]"
1614,"[874972, 1003188, 999250, 1082185, 1029743]"
1615,"[874972, 1082185, 1127831, 1029743, 951590]"
1616,"[874972, 1029743, 1127831, 1082185, 951590]"
1617,"[874972, 1029743, 1082185, 1127831, 951590]"
1618,"[874972, 1075214, 987734, 862349, 1028473]"
1619,"[874972, 880427, 981760, 1075368, 932179]"
1620,"[874972, 1133018, 856772, 1110572, 1085604]"
1621,"[874972, 896974, 1003188, 1101010, 1133018]"
1622,"[874972, 995242, 1055504, 1031864, 1037332]"
1623,"[874972, 890695, 6534035, 969866, 948832]"
1624,"[874972, 929433, 1086384, 993638, 1029743]"
1625,"[874972, 1029743, 1082185, 1127831, 951590]"
1626,"[874972, 1029743, 1082185, 1127831, 951590]"
1627,"[874972, 1026118, 1046262, 880427, 909714]"
1628,"[874972, 1058997, 1037894, 1074524, 1094619]"
1629,"[874972, 1029743, 1082185, 1127831, 951590]"
1630,"[1000753, 972312, 983316, 8090653, 1098284]"
1631,"[874972, 8090536, 965766, 856060, 967461]"
1632,"[874972, 1029743, 1082185, 1106523, 1127831]"
1633,"[874972, 1093603, 1028816, 1012913, 6602697]"
1634,"[825343, 862349, 1003188, 947798, 13008334]"
1635,"[874972, 1082185, 1106523, 1127831, 951590]"
1636,"[1029688, 1133018, 910673, 972931, 829291]"
1637,"[874972, 981760, 1116821, 1039156, 8181555]"
1638,"[874972, 862349, 901666, 1025641, 882247]"
1639,"[874972, 1029743, 1127831, 1082185, 951590]"
1640,"[874972, 1093603, 1061220, 1106523, 838563]"
1641,"[874972, 1012284, 1126899, 854852, 921836]"
1642,"[874972, 1104343, 1051516, 1133018, 824005]"
1643,"[874972, 1085604, 1133018, 844165, 988116]"
1644,"[874972, 1029743, 1082185, 1106523, 1127831]"
1645,"[874972, 854754, 1137775, 1060872, 1131321]"
1646,"[874972, 1070820, 1029743, 1082185, 1106523]"
1647,"[874972, 1029743, 1082185, 1106523, 1127831]"
1648,"[874972, 998444, 1011876, 914754, 904422]"
1649,"[874972, 1013531, 903325, 1133018, 951412]"
1650,"[874972, 1025611, 950550, 854852, 6034857]"
1651,"[874972, 1029743, 1082185, 1106523, 1127831]"
1652,"[1034176, 1106523, 1066893, 1029743, 1082185]"
1653,"[12731432, 901062, 1027835, 1093603, 10344585]"
1654,"[874972, 887102, 1029743, 1082185, 1106523]"
1655,"[874972, 1082185, 1106523, 1127831, 951590]"
1656,"[874972, 1029743, 1082185, 1127831, 951590]"
1657,"[874972, 895930, 1133018, 1053690, 1096036]"
1658,"[833940, 1138443, 902856, 1039156, 885290]"
1659,"[874972, 901062, 833025, 1028816, 6034857]"
1660,"[874972, 1043590, 826249, 1029743, 1082185]"
1661,"[874972, 1029743, 1127831, 1082185, 951590]"
1662,"[874972, 904422, 1126899, 1055425, 12988031]"
1663,"[874972, 1006483, 5568758, 1004906, 1029743]"
1664,"[1000753, 901460, 9835509, 862349, 834117]"
1665,"[874972, 995242, 907099, 837751, 1061220]"
1666,"[874972, 962229, 1029743, 1082185, 1106523]"
1667,"[874972, 1082185, 1106523, 1127831, 951590]"
1668,"[874972, 1029743, 1082185, 1106523, 1127831]"
1669,"[874972, 1019247, 1119405, 1126899, 1013531]"
1670,"[874972, 1029743, 1082185, 1127831, 951590]"
1671,"[874972, 1029743, 1127831, 1082185, 951590]"
1672,"[874972, 1029743, 1082185, 1106523, 1127831]"
1673,"[1013928, 824005, 997907, 1036501, 834103]"
1674,"[874972, 1029743, 1082185, 1127831, 951590]"
1675,"[874972, 1029743, 1082185, 1127831, 951590]"
1676,"[874972, 899682, 6034857, 888586, 1028816]"
1677,"[956599, 983584, 895295, 901460, 885290]"
1678,"[874972, 1029743, 981760, 1082185, 1127831]"
1679,"[874972, 1029743, 1082185, 1127831, 951590]"
1680,"[970747, 9338009, 978077, 1126899, 1082172]"
1681,"[874972, 1106523, 5569230, 1082185, 1127831]"
1682,"[874972, 1082185, 1106523, 1127831, 951590]"
1683,"[874972, 969866, 1088191, 5569471, 9926758]"
1684,"[874972, 995242, 1073150, 1082185, 840361]"
1685,"[874972, 965530, 1135834, 1029743, 1092303]"
1686,"[874972, 1038443, 914577, 986912, 1018740]"
1687,"[874972, 866211, 971807, 872137, 832678]"
1688,"[1029688, 1075368, 1029743, 1082185, 1106523]"
1689,"[874972, 1076056, 1029743, 1082185, 1106523]"
1690,"[874972, 928049, 1029743, 1082185, 1106523]"
1691,"[874972, 1029743, 1082185, 1127831, 951590]"
1692,"[874972, 1126899, 1011832, 1085604, 863802]"
1693,"[874972, 1070820, 5572738, 1110572, 1083043]"
1694,"[874972, 1085604, 896862, 947798, 856252]"
1695,"[874972, 1029743, 1082185, 1106523, 1127831]"
1696,"[874972, 12524086, 822346, 888543, 1029743]"
1697,"[5995129, 844179, 857503, 1081177, 9836106]"
1698,"[874972, 1106523, 972312, 827683, 1112766]"
1699,"[874972, 840361, 1101173, 986912, 910673]"
1700,"[874972, 1042942, 8019716, 908504, 828867]"
1701,"[874972, 1082185, 5569230, 995242, 1029743]"
1702,"[874972, 1029743, 1127831, 1082185, 951590]"
1703,"[874972, 8205218, 5570408, 1135868, 1057260]"
1704,"[874972, 914190, 1135476, 1029743, 1082185]"
1705,"[874972, 1108131, 1029743, 1127758, 947658]"
1706,"[874972, 5590695, 1133018, 913210, 943233]"
1707,"[874972, 1100972, 5580793, 1085604, 13842214]"
1708,"[874972, 1053690, 834826, 995242, 860975]"
1709,"[874972, 1011300, 862732, 1029743, 6513604]"
1710,"[874972, 1006342, 1128240, 1058997, 9859060]"
1711,"[874972, 1029743, 1082185, 1127831, 951590]"
1712,"[874972, 931136, 1085983, 840361, 966005]"
1713,"[874972, 1029743, 1082185, 1106523, 1127831]"
1714,"[874972, 1029743, 1082185, 1127831, 951590]"
1715,"[874972, 1029743, 1082185, 1106523, 1127831]"
1716,"[874972, 870547, 1082185, 5568729, 859075]"
1717,"[874972, 995242, 899682, 870547, 14077333]"
1718,"[874972, 905817, 1019247, 947201, 838797]"
1719,"[874972, 892573, 1085604, 1106523, 885290]"
1720,"[874972, 8090532, 5566235, 1070820, 944836]"
1721,"[874972, 1029743, 1082185, 1106523, 1127831]"
1722,"[874972, 1037332, 911311, 1058997, 5585510]"
1723,"[874972, 832001, 880150, 922561, 1029743]"
1724,"[874972, 8090541, 5592931, 995965, 976864]"
1725,"[874972, 1029743, 1082185, 1127831, 951590]"
1726,"[874972, 6533936, 1062128, 951412, 854852]"
1727,"[874972, 1029743, 1082185, 1127831, 951590]"
1728,"[874972, 891505, 1031864, 1029743, 1082185]"
1729,"[1054402, 972312, 1082185, 821200, 1029743]"
1730,"[874972, 1029743, 1082185, 1106523, 1127831]"
1731,"[874972, 1058997, 1056509, 858999, 860975]"
1732,"[874972, 995242, 948254, 873627, 1053690]"
1733,"[874972, 5566472, 894439, 13842088, 879755]"
1734,"[874972, 1122568, 879755, 1029743, 1082185]"
1735,"[874972, 1092588, 961269, 1075368, 5569230]"
1736,"[874972, 1029743, 1127831, 1082185, 951590]"
1737,"[874972, 862682, 962568, 866211, 1013641]"
1738,"[874972, 9338009, 1015296, 1085604, 981760]"
1739,"[874972, 5564931, 1076769, 962229, 1106523]"
1740,"[874972, 995816, 913144, 1075368, 1029112]"
1741,"[874972, 1029743, 1082185, 1127831, 951590]"
1742,"[874972, 993638, 9419525, 864335, 7443013]"
1743,"[874972, 1107553, 940947, 856772, 990797]"
1744,"[874972, 1029743, 1127831, 1082185, 951590]"
1745,"[874972, 9911484, 1089021, 1085333, 923746]"
1746,"[874972, 1029743, 1127831, 1082185, 951590]"
1747,"[826666, 825343, 1099089, 1029743, 1082185]"
1748,"[874972, 1076199, 1003188, 947798, 1106523]"
1749,"[874972, 8090537, 906763, 1037332, 862349]"
1750,"[874972, 6514160, 1131351, 909714, 981760]"
1751,"[874972, 13190294, 840361, 1070820, 1053690]"
1752,"[874972, 5590695, 921504, 1075470, 1065593]"
1753,"[874972, 1077373, 941741, 1029743, 1082185]"
1754,"[874972, 6034857, 15926775, 856252, 1048462]"
1755,"[874972, 5569230, 914318, 9527323, 951590]"
1756,"[874972, 952972, 1065593, 1029743, 1082185]"
1757,"[874972, 1029743, 1082185, 1127831, 951590]"
1758,"[874972, 908531, 1135834, 1126899, 5568378]"
1759,"[874972, 825541, 8359154, 1139782, 5590613]"
1760,"[874972, 1070820, 906838, 1029743, 1082185]"
1761,"[1013928, 1028473, 981760, 1133018, 854852]"
1762,"[12731432, 5574377, 858999, 868548, 962229]"
1763,"[874972, 957736, 1037840, 1106523, 1084036]"
1764,"[874972, 967476, 1133018, 1075368, 5565925]"
1765,"[874972, 944836, 1058997, 1092026, 889649]"
1766,"[874972, 1112825, 922561, 8090537, 1023958]"
1767,"[874972, 7024830, 1007082, 873627, 982790]"
1768,"[874972, 10457044, 13007846, 991874, 1003616]"
1769,"[12810464, 856942, 1080853, 1109778, 5563693]"
1770,"[874972, 1028816, 1003188, 960791, 8203451]"
1771,"[874972, 1029743, 1082185, 1127831, 951590]"
1772,"[874972, 1029743, 1127831, 1082185, 951590]"
1773,"[874972, 903325, 1058404, 5569471, 1056509]"
1774,"[874972, 1006483, 964521, 907647, 8090521]"
1775,"[874972, 934948, 9296919, 1037332, 12524323]"
1776,"[874972, 8293447, 840386, 1029743, 908531]"
1777,"[874972, 1106523, 5569230, 1082185, 1127831]"
1778,"[874972, 852856, 1029743, 1082185, 1106523]"
1779,"[874972, 910439, 909894, 862349, 831509]"
1780,"[874972, 909714, 990797, 1106523, 5569327]"
1781,"[1071302, 888586, 10344585, 1028816, 854852]"
1782,"[874972, 1029743, 1082185, 1127831, 951590]"
1783,"[874972, 906838, 5592734, 5569471, 1058997]"
1784,"[874972, 855718, 934369, 1126899, 1019247]"
1785,"[9521679, 1082185, 1130777, 878996, 901666]"
1786,"[874972, 1082185, 1106523, 1127831, 951590]"
1787,"[874972, 995242, 10457128, 1119051, 1114597]"
1788,"[874972, 1007269, 848319, 823775, 995242]"
1789,"[874972, 1133018, 1029743, 1082185, 1106523]"
1790,"[874972, 5569327, 885795, 819978, 997309]"
1791,"[948670, 905072, 1015280, 995242, 1039156]"
1792,"[874972, 6534074, 1019078, 1075368, 890695]"
1793,"[974156, 907099, 971949, 1029743, 1003188]"
1794,"[874972, 5981267, 820291, 1102416, 10344585]"
1795,"[874972, 861445, 930283, 1125943, 862349]"
1796,"[849202, 8090509, 952317, 976864, 1084331]"
1797,"[874972, 9338009, 971922, 1112825, 862349]"
1798,"[874972, 1070820, 1007269, 999090, 1117514]"
1799,"[874972, 1029743, 1082185, 1127831, 951590]"
1800,"[981677, 962161, 908531, 906658, 1082185]"
1801,"[874972, 8181555, 1053754, 1085604, 1116635]"
1802,"[874972, 856772, 1003487, 885290, 1101653]"
1803,"[939860, 1138292, 5585510, 1022254, 847982]"
1804,"[981677, 986912, 995242, 937626, 913210]"
1805,"[874972, 1029743, 1082185, 1106523, 1127831]"
1806,"[874972, 1057377, 1126899, 839094, 990004]"
1807,"[874972, 1057260, 1115098, 1058997, 848319]"
1808,"[874972, 949023, 9416729, 9926758, 863802]"
1809,"[874972, 6034857, 1002558, 1039156, 995242]"
1810,"[864893, 5570408, 10341697, 1029743, 944139]"
1811,"[874972, 1029743, 1082185, 1106523, 1127831]"
1812,"[836445, 976864, 962568, 892573, 961554]"
1813,"[874972, 1029743, 1082185, 1127831, 951590]"
1814,"[874972, 8090509, 824005, 865705, 1081177]"
1815,"[874972, 850058, 1046689, 904236, 829291]"
1816,"[1129049, 868548, 1085333, 1070820, 13842088]"
1817,"[874972, 1053690, 5569327, 993466, 1082185]"
1818,"[874972, 1070820, 8019716, 869622, 1029743]"
1819,"[874972, 1029743, 1082185, 1127831, 951590]"
1820,"[874972, 1106523, 951590, 1082185, 1127831]"
1821,"[12810464, 1093603, 12524323, 983584, 8090521]"
1822,"[1038663, 1039126, 830887, 978077, 895166]"
1823,"[13213240, 868888, 6979518, 1070820, 1083043]"
1824,"[874972, 908531, 1129610, 962229, 1106523]"
1825,"[874972, 1029743, 1082185, 1127831, 951590]"
1826,"[874972, 7166861, 887503, 995242, 908531]"
1827,"[874972, 1082185, 1106523, 1127831, 951590]"
1828,"[874972, 1029743, 951590, 1082185, 1127831]"
1829,"[874972, 919535, 1037863, 995242, 978343]"
1830,"[874972, 1029743, 1082185, 1127831, 951590]"
1831,"[825343, 5563693, 12132648, 1058997, 909268]"
1832,"[874972, 885290, 1101010, 1058997, 1082185]"
1833,"[874972, 1048462, 12262778, 1133018, 1070898]"
1834,"[874972, 981760, 1126899, 1082185, 1127831]"
1835,"[874972, 1058997, 1061982, 1044259, 5565925]"
1836,"[874972, 1011300, 965842, 1058997, 1024306]"
1837,"[874972, 1003649, 1016276, 975633, 13842088]"
1838,"[9524291, 8090536, 935993, 856772, 909894]"
1839,"[874972, 9526673, 1106523, 1011141, 1025628]"
1840,"[874972, 1082185, 1106523, 1127831, 951590]"
1841,"[874972, 1082185, 980433, 986912, 1062572]"
1842,"[874972, 1029743, 1127831, 1082185, 951590]"
1843,"[917384, 8090539, 940947, 951590, 1082185]"
1844,"[874972, 5570882, 1029743, 1082185, 1106523]"
1845,"[874972, 983936, 855325, 1126899, 998119]"
1846,"[874972, 1082185, 908531, 1029743, 1082185]"
1847,"[874972, 1133018, 8090537, 908531, 929018]"
1848,"[874972, 5569471, 999599, 986912, 910473]"
1849,"[874972, 900586, 1030362, 1046584, 6534077]"
1850,"[956599, 819978, 1028816, 862349, 834158]"
1851,"[874972, 1029743, 1044078, 1082185, 1127831]"
1852,"[874972, 981760, 5569230, 1029743, 1082185]"
1853,"[874972, 959179, 1102829, 1029743, 819765]"
1854,"[874972, 1082185, 1096036, 1062002, 995242]"
1855,"[874972, 1029743, 1082185, 1127831, 951590]"
1856,"[874972, 8090536, 1106523, 858999, 1128812]"
1857,"[874972, 893501, 1029743, 1082185, 1106523]"
1858,"[874972, 8069350, 829323, 1058997, 12782182]"
1859,"[874972, 1029743, 1082185, 1127831, 951590]"
1860,"[874972, 1029743, 1082185, 1127831, 951590]"
1861,"[874972, 1093603, 995242, 1108131, 870547]"
1862,"[874972, 13007355, 6553737, 995242, 854852]"
1863,"[874972, 1029743, 1082185, 1127831, 951590]"
1864,"[874972, 1053690, 1075470, 1057260, 1028473]"
1865,"[874972, 907099, 990656, 862349, 1098435]"
1866,"[874972, 1029743, 1127831, 1082185, 951590]"
1867,"[12810464, 844179, 12810393, 1029743, 1082185]"
1868,"[1000753, 1133018, 856060, 1106301, 846823]"
1869,"[852015, 856252, 961269, 1058997, 7025114]"
1870,"[874972, 1029743, 1082185, 1127831, 951590]"
1871,"[874972, 942045, 826144, 1082185, 15831255]"
1872,"[874972, 1036501, 6533362, 1058997, 1055504]"
1873,"[874972, 1011578, 962229, 926905, 908531]"
1874,"[874972, 1029743, 1082185, 1127831, 951590]"
1875,"[874972, 1029743, 1127831, 1082185, 951590]"
1876,"[874972, 1085604, 995242, 980823, 15926844]"
1877,"[874972, 960791, 1125278, 1029743, 1082185]"
1878,"[874972, 1029743, 1082185, 1127831, 951590]"
1879,"[874972, 1002850, 1085778, 922561, 1133018]"
1880,"[1065017, 1133018, 1089766, 908531, 910673]"
1881,"[874972, 6979089, 861419, 995242, 852360]"
1882,"[874972, 962229, 5569230, 1029743, 860975]"
1883,"[874972, 1133018, 1138189, 8090521, 916381]"
1884,"[1075007, 1029743, 1082185, 1106523, 1127831]"
1885,"[874972, 1029743, 1082185, 1106523, 1127831]"
1886,"[874972, 883404, 1029743, 1082185, 1106523]"
1887,"[874972, 866211, 878996, 904422, 1029743]"
1888,"[874972, 1029743, 1082185, 1127831, 951590]"
1889,"[874972, 826249, 944836, 878637, 865456]"
1890,"[874972, 1081177, 956902, 1058997, 1119051]"
1891,"[874972, 1022340, 1029743, 1082185, 1106523]"
1892,"[874972, 856252, 1059902, 6979089, 912112]"
1893,"[874972, 1029743, 1082185, 1127831, 951590]"
1894,"[874972, 1127831, 981760, 1029743, 1082185]"
1895,"[10198378, 1133018, 819765, 949965, 976864]"
1896,"[874972, 1101010, 1027068, 819978, 12946027]"
1897,"[874972, 1029743, 1082185, 1127831, 951590]"
1898,"[874972, 1104414, 970119, 1057260, 6633224]"
1899,"[874972, 8359154, 930955, 1122358, 833598]"
1900,"[874972, 865026, 824005, 1037332, 1070820]"
1901,"[836445, 851468, 921836, 907128, 13841744]"
1902,"[874972, 1029743, 1082185, 1127831, 951590]"
1903,"[874972, 1031831, 5569327, 917033, 1101567]"
1904,"[874972, 998556, 1029743, 1082185, 1106523]"
1905,"[874972, 1082185, 1106523, 1127831, 951590]"
1906,"[12810391, 12524323, 1107553, 9677236, 1034955]"
1907,"[970747, 1037840, 5569471, 1057260, 819978]"
1908,"[874972, 1106523, 1127831, 1082185, 951590]"
1909,"[874972, 6553737, 1029743, 1082185, 1106523]"
1910,"[874972, 1029743, 1082185, 1127831, 951590]"
1911,"[874972, 1029743, 840361, 819927, 1115098]"
1912,"[938138, 902094, 883186, 5585510, 1082212]"
1913,"[874972, 1029743, 1082185, 1127831, 951590]"
1914,"[948670, 894439, 892573, 1029743, 1082185]"
1915,"[874972, 1029743, 1082185, 1127831, 951590]"
1916,"[874972, 983936, 999581, 6979427, 939965]"
1917,"[874972, 1056509, 1133018, 12263788, 8203451]"
1918,"[874972, 1058997, 1029743, 1082185, 1106523]"
1919,"[904129, 908531, 1048462, 1133018, 1026118]"
1920,"[874972, 976199, 1117556, 862349, 899682]"
1921,"[874972, 1082185, 1106523, 1127831, 951590]"
1922,"[874972, 862349, 1045586, 1082185, 946788]"
1923,"[874972, 1053690, 1119051, 880427, 901062]"
1924,"[874972, 9396705, 1019247, 965772, 983584]"
1925,"[874972, 1042942, 1029743, 1082185, 1106523]"
1926,"[874972, 961269, 901062, 6034857, 1037631]"
1927,"[9835223, 1089766, 5568197, 890695, 1002558]"
1928,"[874972, 1104205, 896369, 862349, 1085604]"
1929,"[874972, 8090537, 1072523, 1101010, 1106523]"
1930,"[874972, 5569471, 9297062, 971922, 1023196]"
1931,"[12262830, 12524323, 1067749, 1082185, 1096317]"
1932,"[874972, 853172, 1111722, 852856, 1029743]"
1933,"[874972, 951590, 995242, 1082185, 1127831]"
1934,"[874972, 1029743, 1082185, 1127831, 951590]"
1935,"[874972, 912704, 1126899, 999104, 986912]"
1936,"[874972, 8090541, 940947, 962229, 1029743]"
1937,"[874972, 1094924, 985911, 962229, 862349]"
1938,"[874972, 1082185, 1106523, 1127831, 951590]"
1939,"[874972, 879755, 5568729, 926905, 995242]"
1940,"[874972, 1037863, 824073, 1026118, 1082185]"
1941,"[874972, 910473, 8090509, 1133018, 5981267]"
1942,"[1021324, 910473, 6534074, 1110572, 1133018]"
1943,"[874972, 1092026, 1011300, 898601, 8090521]"
1944,"[879734, 1028816, 9677886, 1070820, 14106445]"
1945,"[874972, 1029743, 1082185, 1106523, 1127831]"
1946,"[874972, 992529, 1029624, 10344585, 923746]"
1947,"[1134678, 9396705, 880427, 1126899, 845307]"
1948,"[874972, 1119051, 961554, 916993, 1062002]"
1949,"[874972, 1043590, 1133018, 969866, 951590]"
1950,"[874972, 1133018, 826695, 1044078, 866528]"
1951,"[874972, 1029743, 1082185, 1106523, 1127831]"
1952,"[1000753, 1008814, 1126895, 1029743, 834117]"
1953,"[874972, 1081177, 832678, 986912, 1119051]"
1954,"[1129049, 1037840, 995965, 1028816, 1026118]"
1955,"[874972, 829323, 1055504, 873902, 1117514]"
1956,"[970866, 834117, 865528, 923746, 1023226]"
1957,"[874972, 995242, 908531, 9245108, 951590]"
1958,"[874972, 1029743, 1082185, 1106523, 1127831]"
1959,"[874972, 1029743, 1082185, 1106523, 1127831]"
1960,"[874972, 13842214, 1040371, 862349, 9835509]"
1961,"[874972, 1037840, 1049735, 995242, 909714]"
1962,"[874972, 13008334, 1046584, 995242, 1076580]"
1963,"[874972, 1026209, 959985, 5569471, 862349]"
1964,"[874972, 1012913, 984715, 10341697, 1002771]"
1965,"[874972, 1053690, 1003188, 9884484, 840361]"
1966,"[956599, 878442, 924014, 1082185, 1109014]"
1967,"[874972, 898847, 1122358, 6034857, 856772]"
1968,"[874972, 923746, 13417846, 995242, 9707137]"
1969,"[874972, 8090536, 995242, 858999, 908531]"
1970,"[874972, 1053690, 1029743, 1082185, 1106523]"
1971,"[874972, 916381, 945805, 1034955, 899624]"
1972,"[874972, 951590, 995242, 1082185, 1127831]"
1973,"[874972, 1127831, 951590, 1029743, 1082185]"
1974,"[874972, 1106523, 951590, 1082185, 1127831]"
1975,"[874972, 919534, 1026209, 5574377, 1092588]"
1976,"[874972, 1065593, 1013999, 1019637, 1110572]"
1977,"[874972, 1029743, 1082185, 1127831, 951590]"
1978,"[1000753, 840361, 879506, 867469, 1059236]"
1979,"[874972, 1082185, 1029743, 1082185, 1106523]"
1980,"[874972, 1082185, 1106523, 1127831, 951590]"
1981,"[12810389, 1133018, 921836, 1037332, 903325]"
1982,"[874972, 1029743, 1082185, 1106523, 1127831]"
1983,"[1071302, 862010, 827570, 5569230, 1038462]"
1984,"[874972, 1029743, 1082185, 1127831, 951590]"
1985,"[874972, 12949855, 919704, 871440, 1132231]"
1986,"[874972, 1029743, 1082185, 1127831, 951590]"
1987,"[874972, 1058997, 947797, 1097815, 844179]"
